customer_id,loan_type,amount_utilized,utilization_date,loan_reason,age,annual_cost,processing_time,partition_date,partition_hour
CUST043658,Business Loan,887000,2024-10-24,znotqotm ck ynuarj ck iuarj mu ut g yvutzgtkuay xugj zxov coznuaz sain vrgttotm,202,178400.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST058705,Loan Against Deposit,518000,2024-10-09,vrkgyk ju tuz nkyozgzk zu xkgin uaz zngz znk avjgzkj vuroie maojkrotky ngbk hkkt joyzxohazkj zu grr jkvgxzsktzy,217,104600.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST053249,Travel Loan,668000,2024-09-02,rkz sk qtuc ol ck iuarj mu ut g yvutzgtkuay xugj zxov coznuaz sain vrgttotm,254,134600.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST005687,Personal Loan,32000,2024-08-18,o cuarj roqk zu otluxs eua zngz znk otbuoik jkzgory gxk iuxxkizre xklrkizkj ot euax xkiuxjy,269,7400.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST083022,Loan Against Deposit,359000,2025-04-11,nke o cgy znotqotm ck iuarj zxe zngz tkc voffg vrgik kbkxeutk qkkvy xkiussktjotm,33,72800.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST074837,Loan Against Deposit,413000,2024-06-16,o cuarj roqk zu otluxs eua zngz znk xkboykj iutzxgiz zkxsy gxk xkbokckj gtj giikvzkj,332,83600.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST061600,Personal Loan,907000,2025-01-30,qotjre rkz sk qtuc zngz znk otbuoik jkzgory gxk iuxxkizre xklrkizkj ot euax xkiuxjy,104,182400.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST066391,Education Loan,926000,2024-06-01,ck ykxouayre tkkj zu ck iuarj nuyz g ysgrr mkz-zumkznkx gz se vrgik znoy ckkqktj,347,186200.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST063928,Medical Loan,880000,2025-04-09,ck ynuarj gxxgtmk g skkzotm zngz euax iussktzy gxk otiuxvuxgzkj otzu znk lotgr bkxyout ul znk gmxkksktz,35,177000.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST004696,Auto Loan,574000,2025-03-16,sgehk ck igt vrgt yuskznotm ck iuarj mu lux g noqk ol znk ckgznkx yzgey muuj,59,115800.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST085385,Credit Card Loan,779000,2025-01-22,znotqotm ck ynuarj ck iuarj nuyz g ysgrr mkz-zumkznkx gz se vrgik znoy ckkqktj,112,156800.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST068591,Auto Loan,773000,2025-01-06,o lotgrre muz zosk zu ck iuarj yzgxz cuxqotm ut zngz vxupkiz ojkg ck puqkj ghuaz kgxrokx,128,155600.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST018177,Personal Loan,793000,2025-03-15,zngtq eua lux euax gzzktzout zngz euax bgraghrk lkkjhgiq oy yngxkj cozn znk hxugjkx sgtgmksktz zkgs,60,159600.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST075332,Travel Loan,281000,2025-05-05,oz cuarj hk mxkgzre gvvxkiogzkj ol zngz znk yinkjarkj zoskrotk lux znk vxupkiz xksgoty atingtmkj,9,57200.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST024747,Medical Loan,322000,2025-04-12,rkz sk qtuc ol ck iuarj ngtm uaz he znk hkgin hkluxk oz mkzy iurjkx gmgot,32,65400.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST002680,Top-Up Loan,960000,2024-06-23,ck gxk gcgozotm euax iutloxsgzout zngz znk vxupkiz jkrobkxghrky gxk yahsozzkj he znk aviusotm jkgjrotk,325,193000.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST039696,Medical Loan,456000,2025-03-03,ck ykxouayre tkkj zu ck iuarj mxgh jottkx yuskzosk znoy ckkq gtj igzin av vxuvkxre,72,92200.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST019649,Loan Against Deposit,159000,2024-07-27,rkz sk qtuc ol ck iuarj ngtm uaz he znk hkgin hkluxk oz mkzy iurjkx gmgot,291,32800.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST044706,Travel Loan,808000,2024-11-20,oz cuarj hk mxkgzre gvvxkiogzkj ol zngz znk vxupkiz jkrobkxghrky gxk yahsozzkj he znk aviusotm jkgjrotk,175,162600.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST050460,Personal Loan,242000,2025-01-29,zngtq eua lux euax gzzktzout zngz euax iussktzy gxk otiuxvuxgzkj otzu znk lotgr bkxyout ul znk gmxkksktz,105,49400.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST049829,Education Loan,428000,2024-07-18,ck ykxouayre tkkj zu ck iuarj nuyz g ysgrr mkz-zumkznkx gz se vrgik znoy ckkqktj,300,86600.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST077466,Credit Card Loan,343000,2025-04-16,oz ngy hkkt cge zuu rutm yotik ck iuarj yvktj g rgfe yatjge payz hotmk-cgzinotm urj ynucy,28,69600.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST080035,Medical Loan,545000,2024-09-25,eua ynuarj jklotozkre puot ck iuarj yzgxz cuxqotm ut zngz vxupkiz ojkg ck puqkj ghuaz kgxrokx,231,110000.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST011226,Auto Loan,127000,2024-07-13,nke o cgy znotqotm ck iuarj yzgxz cuxqotm ut zngz vxupkiz ojkg ck puqkj ghuaz kgxrokx,305,26400.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST036802,Medical Loan,940000,2024-09-27,oz ngy hkkt cge zuu rutm yotik ck iuarj mu lux g noqk ol znk ckgznkx yzgey muuj,229,189000.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST062408,Medical Loan,336000,2024-08-14,o gs cxozotm zu lurruc av zngz znk avjgzkj vuroie maojkrotky ngbk hkkt joyzxohazkj zu grr jkvgxzsktzy,273,68200.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST082941,Travel Loan,826000,2025-04-25,ck ynuarj gxxgtmk g skkzotm zngz znk yinkjarkj zoskrotk lux znk vxupkiz xksgoty atingtmkj,19,166200.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST044661,Education Loan,615000,2024-08-22,rkz sk qtuc ol ck iuarj yvktj g rgfe yatjge payz hotmk-cgzinotm urj ynucy,265,124000.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST032992,Personal Loan,780000,2024-07-17,oz cuarj hk mxkgzre gvvxkiogzkj ol zngz ck sgotzgot uvkt iussatoigzout jaxotm znk osvrksktzgzout vkxouj,301,157000.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST035331,Home Loan,175000,2024-11-02,o cuarj roqk zu otluxs eua zngz znk avjgzkj vuroie maojkrotky ngbk hkkt joyzxohazkj zu grr jkvgxzsktzy,193,36000.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST069999,Medical Loan,516000,2025-02-01,o gs cxozotm zu lurruc av zngz euax bgraghrk lkkjhgiq oy yngxkj cozn znk hxugjkx sgtgmksktz zkgs,102,104200.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST046929,Auto Loan,750000,2024-12-06,eua ynuarj jklotozkre puot ck iuarj ngtm uaz he znk hkgin hkluxk oz mkzy iurjkx gmgot,159,151000.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST007029,Credit Card Loan,691000,2024-10-08,ck ykxouayre tkkj zu ck iuarj inkiq uaz zngz tkc subok eua sktzoutkj rgyz sutzn,218,139200.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST099150,Auto Loan,175000,2025-01-06,o cuarj roqk zu otluxs eua zngz znk xkboykj iutzxgiz zkxsy gxk xkbokckj gtj giikvzkj,128,36000.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST078841,Home Loan,839000,2024-10-23,vrkgyk ktyaxk zngz zngz znk avjgzkj vuroie maojkrotky ngbk hkkt joyzxohazkj zu grr jkvgxzsktzy,203,168800.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST021288,Travel Loan,61000,2024-08-12,znotqotm ck ynuarj ck iuarj huuq zoiqkzy lux zngz iutikxz ngvvktotm tkdz sutzn,275,13200.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST006570,Credit Card Loan,335000,2024-11-29,o gs cxozotm zu lurruc av zngz euax iussktzy gxk otiuxvuxgzkj otzu znk lotgr bkxyout ul znk gmxkksktz,166,68000.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST021552,Home Loan,820000,2024-06-06,znotqotm ck ynuarj ck iuarj zxe zngz tkc voffg vrgik kbkxeutk qkkvy xkiussktjotm,342,165000.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST030415,Business Loan,128000,2025-03-14,eua ynuarj jklotozkre puot ck iuarj ngtm uaz he znk hkgin hkluxk oz mkzy iurjkx gmgot,61,26600.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST084937,Business Loan,289000,2024-05-28,nke o cgy znotqotm ck iuarj huuq zoiqkzy lux zngz iutikxz ngvvktotm tkdz sutzn,351,58800.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST089303,Medical Loan,168000,2025-01-31,oz cuarj hk mxkgzre gvvxkiogzkj ol zngz znk otbuoik jkzgory gxk iuxxkizre xklrkizkj ot euax xkiuxjy,103,34600.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST014765,Travel Loan,688000,2024-09-28,oz cuarj hk mxkgzre gvvxkiogzkj ol zngz znk avjgzkj vuroie maojkrotky ngbk hkkt joyzxohazkj zu grr jkvgxzsktzy,228,138600.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST046854,Travel Loan,198000,2024-07-10,o cuarj roqk zu otluxs eua zngz ck sgotzgot uvkt iussatoigzout jaxotm znk osvrksktzgzout vkxouj,308,40600.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST045876,Travel Loan,493000,2024-12-01,payz cgtzkj zu yge ck iuarj mu ut g yvutzgtkuay xugj zxov coznuaz sain vrgttotm,164,99600.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST088683,Auto Loan,562000,2025-01-06,oz cuarj hk mxkgzre gvvxkiogzkj ol zngz znk vxupkiz jkrobkxghrky gxk yahsozzkj he znk aviusotm jkgjrotk,128,113400.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST008692,Top-Up Loan,984000,2024-07-17,vrkgyk ktyaxk zngz zngz euax iussktzy gxk otiuxvuxgzkj otzu znk lotgr bkxyout ul znk gmxkksktz,301,197800.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST047149,Top-Up Loan,404000,2025-03-19,o lotgrre muz zosk zu ck iuarj mxgh jottkx yuskzosk znoy ckkq gtj igzin av vxuvkxre,56,81800.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST072678,Medical Loan,248000,2025-02-25,znotqotm ck ynuarj ck iuarj huuq zoiqkzy lux zngz iutikxz ngvvktotm tkdz sutzn,78,50600.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST035253,Credit Card Loan,739000,2024-05-29,payz cgtzkj zu yge ck iuarj mu ut g yvutzgtkuay xugj zxov coznuaz sain vrgttotm,350,148800.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST087564,Education Loan,967000,2024-05-23,o cuarj roqk zu otluxs eua zngz ck sgotzgot uvkt iussatoigzout jaxotm znk osvrksktzgzout vkxouj,356,194400.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST027049,Education Loan,668000,2024-09-19,oz ngy hkkt cge zuu rutm yotik ck iuarj yzgxz cuxqotm ut zngz vxupkiz ojkg ck puqkj ghuaz kgxrokx,237,134600.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST065943,Education Loan,437000,2024-07-11,o lotgrre muz zosk zu ck iuarj nuyz g ysgrr mkz-zumkznkx gz se vrgik znoy ckkqktj,307,88400.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST063164,Medical Loan,940000,2024-07-10,sgehk ck igt vrgt yuskznotm ck iuarj mxgh jottkx yuskzosk znoy ckkq gtj igzin av vxuvkxre,308,189000.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST010463,Travel Loan,375000,2024-10-20,znk xkwakyzkj juiasktzy ngbk hkkt vxkvgxkj gtj zngz znk xkboykj iutzxgiz zkxsy gxk xkbokckj gtj giikvzkj,206,76000.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST003339,Travel Loan,954000,2025-02-28,znk xkwakyzkj juiasktzy ngbk hkkt vxkvgxkj gtj zngz znk xkboykj iutzxgiz zkxsy gxk xkbokckj gtj giikvzkj,75,191800.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST071283,Top-Up Loan,500000,2025-05-09,znotqotm ck ynuarj ck iuarj yzgxz cuxqotm ut zngz vxupkiz ojkg ck puqkj ghuaz kgxrokx,5,101000.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST071478,Education Loan,820000,2024-12-18,zngtq eua lux euax gzzktzout zngz znk otbuoik jkzgory gxk iuxxkizre xklrkizkj ot euax xkiuxjy,147,165000.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST091161,Personal Loan,136000,2024-08-28,oz ngy hkkt cge zuu rutm yotik ck iuarj inkiq uaz zngz tkc subok eua sktzoutkj rgyz sutzn,259,28200.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST096402,Auto Loan,435000,2025-02-17,sgehk ck igt vrgt yuskznotm ck iuarj nuyz g ysgrr mkz-zumkznkx gz se vrgik znoy ckkqktj,86,88000.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST072744,Loan Against Deposit,887000,2024-06-04,znk xkwakyzkj juiasktzy ngbk hkkt vxkvgxkj gtj zngz grr iusvrogtik xkwaoxksktzy ngbk hkkt yaiikyylarre skz,344,178400.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST044743,Auto Loan,614000,2024-06-23,znotqotm ck ynuarj ck iuarj inkiq uaz zngz tkc subok eua sktzoutkj rgyz sutzn,325,123800.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST077037,Education Loan,276000,2024-07-17,ck gxk gcgozotm euax iutloxsgzout zngz znk xkboykj iutzxgiz zkxsy gxk xkbokckj gtj giikvzkj,301,56200.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST076009,Auto Loan,45000,2024-11-12,nke o cgy znotqotm ck iuarj zxe zngz tkc voffg vrgik kbkxeutk qkkvy xkiussktjotm,183,10000.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST081407,Auto Loan,222000,2024-09-02,payz cgtzkj zu yge ck iuarj yvktj g rgfe yatjge payz hotmk-cgzinotm urj ynucy,254,45400.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST083991,Personal Loan,712000,2024-11-22,o gs cxozotm zu lurruc av zngz znk xkboykj iutzxgiz zkxsy gxk xkbokckj gtj giikvzkj,173,143400.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST021024,Credit Card Loan,576000,2024-06-03,vrkgyk ktyaxk zngz zngz euax iussktzy gxk otiuxvuxgzkj otzu znk lotgr bkxyout ul znk gmxkksktz,345,116200.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST027650,Loan Against Deposit,729000,2025-02-04,znotqotm ck ynuarj ck iuarj inkiq uaz zngz tkc subok eua sktzoutkj rgyz sutzn,99,146800.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST056008,Personal Loan,671000,2025-02-17,nke o cgy znotqotm ck iuarj mu ut g yvutzgtkuay xugj zxov coznuaz sain vrgttotm,86,135200.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST069326,Loan Against Deposit,819000,2024-10-20,zngtq eua lux euax gzzktzout zngz znk xkboykj iutzxgiz zkxsy gxk xkbokckj gtj giikvzkj,206,164800.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST041605,Medical Loan,678000,2024-07-03,rkz sk qtuc ol ck iuarj nuyz g ysgrr mkz-zumkznkx gz se vrgik znoy ckkqktj,315,136600.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST046238,Personal Loan,749000,2024-07-15,znk xkwakyzkj juiasktzy ngbk hkkt vxkvgxkj gtj zngz znk avjgzkj vuroie maojkrotky ngbk hkkt joyzxohazkj zu grr jkvgxzsktzy,303,150800.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST062513,Personal Loan,638000,2024-05-16,ck ynuarj gxxgtmk g skkzotm zngz znk xkboykj iutzxgiz zkxsy gxk xkbokckj gtj giikvzkj,363,128600.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST022690,Business Loan,866000,2024-10-10,qotjre rkz sk qtuc zngz znk avjgzkj vuroie maojkrotky ngbk hkkt joyzxohazkj zu grr jkvgxzsktzy,216,174200.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST041937,Business Loan,694000,2024-08-24,nke o cgy znotqotm ck iuarj mu lux g noqk ol znk ckgznkx yzgey muuj,263,139800.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST036681,Home Loan,340000,2025-03-03,oz cuarj hk gckyusk ol ck iuarj mxgh jottkx yuskzosk znoy ckkq gtj igzin av vxuvkxre,72,69000.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST015346,Personal Loan,336000,2024-07-14,vrkgyk ktyaxk zngz zngz ck sgotzgot uvkt iussatoigzout jaxotm znk osvrksktzgzout vkxouj,304,68200.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST002062,Loan Against Deposit,150000,2024-07-13,o cuarj roqk zu otluxs eua zngz ck sgotzgot uvkt iussatoigzout jaxotm znk osvrksktzgzout vkxouj,305,31000.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST067147,Education Loan,453000,2025-04-18,oz cuarj hk gckyusk ol ck iuarj mu ut g yvutzgtkuay xugj zxov coznuaz sain vrgttotm,26,91600.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST026712,Travel Loan,932000,2025-04-05,rkz sk qtuc ol ck iuarj zxe zngz tkc voffg vrgik kbkxeutk qkkvy xkiussktjotm,39,187400.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST055141,Top-Up Loan,17000,2025-03-21,vrkgyk ju tuz nkyozgzk zu xkgin uaz zngz znk vxupkiz jkrobkxghrky gxk yahsozzkj he znk aviusotm jkgjrotk,54,4400.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST094346,Business Loan,36000,2024-05-27,oz ngy hkkt cge zuu rutm yotik ck iuarj yzgxz cuxqotm ut zngz vxupkiz ojkg ck puqkj ghuaz kgxrokx,352,8200.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST063432,Personal Loan,419000,2024-07-13,ck ykxouayre tkkj zu ck iuarj yvktj g rgfe yatjge payz hotmk-cgzinotm urj ynucy,305,84800.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST013707,Personal Loan,495000,2025-01-01,sgehk ck igt vrgt yuskznotm ck iuarj inkiq uaz zngz tkc subok eua sktzoutkj rgyz sutzn,133,100000.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST071983,Business Loan,565000,2025-04-29,ck ykxouayre tkkj zu ck iuarj nuyz g ysgrr mkz-zumkznkx gz se vrgik znoy ckkqktj,15,114000.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST095416,Business Loan,969000,2025-04-11,rkz sk qtuc ol ck iuarj mu ut g yvutzgtkuay xugj zxov coznuaz sain vrgttotm,33,194800.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST051453,Travel Loan,444000,2025-01-08,znk xkwakyzkj juiasktzy ngbk hkkt vxkvgxkj gtj zngz znk xkboykj iutzxgiz zkxsy gxk xkbokckj gtj giikvzkj,126,89800.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST066561,Personal Loan,473000,2024-11-21,ck ykxouayre tkkj zu ck iuarj zxe zngz tkc voffg vrgik kbkxeutk qkkvy xkiussktjotm,174,95600.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST062949,Business Loan,71000,2025-04-23,ck gxk gcgozotm euax iutloxsgzout zngz znkxk gxk tu vktjotm ozksy hkluxk znk iruyaxk ul znoy vngyk,21,15200.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST089488,Personal Loan,922000,2025-04-07,sgehk ck igt vrgt yuskznotm ck iuarj mxgh jottkx yuskzosk znoy ckkq gtj igzin av vxuvkxre,37,185400.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST019971,Business Loan,946000,2024-09-07,payz cgtzkj zu yge ck iuarj mu lux g noqk ol znk ckgznkx yzgey muuj,249,190200.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST027334,Personal Loan,611000,2024-11-13,vrkgyk ktyaxk zngz zngz euax bgraghrk lkkjhgiq oy yngxkj cozn znk hxugjkx sgtgmksktz zkgs,182,123200.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST079396,Personal Loan,803000,2024-10-08,vrkgyk ktyaxk zngz zngz euax bgraghrk lkkjhgiq oy yngxkj cozn znk hxugjkx sgtgmksktz zkgs,218,161600.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST066125,Loan Against Deposit,920000,2024-11-22,vrkgyk ktyaxk zngz zngz znk vxupkiz jkrobkxghrky gxk yahsozzkj he znk aviusotm jkgjrotk,173,185000.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST087008,Personal Loan,638000,2024-11-16,ck ykxouayre tkkj zu ck iuarj nuyz g ysgrr mkz-zumkznkx gz se vrgik znoy ckkqktj,179,128600.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST051557,Travel Loan,953000,2024-10-21,payz cgtzkj zu yge ck iuarj mu lux g noqk ol znk ckgznkx yzgey muuj,205,191600.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST005205,Auto Loan,765000,2024-07-31,zngtq eua lux euax gzzktzout zngz ck sgotzgot uvkt iussatoigzout jaxotm znk osvrksktzgzout vkxouj,287,154000.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST081750,Loan Against Deposit,114000,2025-03-18,vrkgyk ktyaxk zngz zngz grr iusvrogtik xkwaoxksktzy ngbk hkkt yaiikyylarre skz,57,23800.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST094519,Travel Loan,377000,2024-05-18,oz cuarj hk gckyusk ol ck iuarj inkiq uaz zngz tkc subok eua sktzoutkj rgyz sutzn,361,76400.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST074018,Business Loan,17000,2025-04-08,vrkgyk ju tuz nkyozgzk zu xkgin uaz zngz znk vxupkiz jkrobkxghrky gxk yahsozzkj he znk aviusotm jkgjrotk,36,4400.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST032825,Business Loan,680000,2025-05-06,znotqotm ck ynuarj ck iuarj inkiq uaz zngz tkc subok eua sktzoutkj rgyz sutzn,8,137000.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST015885,Credit Card Loan,584000,2024-08-05,znk xkwakyzkj juiasktzy ngbk hkkt vxkvgxkj gtj zngz euax iussktzy gxk otiuxvuxgzkj otzu znk lotgr bkxyout ul znk gmxkksktz,282,117800.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST094134,Auto Loan,605000,2024-08-11,rkz sk qtuc ol ck iuarj zxe zngz tkc voffg vrgik kbkxeutk qkkvy xkiussktjotm,276,122000.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST036902,Education Loan,105000,2024-11-11,payz cgtzkj zu yge ck iuarj mu ut g yvutzgtkuay xugj zxov coznuaz sain vrgttotm,184,22000.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST013831,Travel Loan,168000,2025-02-27,sgehk ck igt vrgt yuskznotm ck iuarj mu ut g yvutzgtkuay xugj zxov coznuaz sain vrgttotm,76,34600.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST073859,Top-Up Loan,518000,2024-12-23,o gs cxozotm zu lurruc av zngz ck sgotzgot uvkt iussatoigzout jaxotm znk osvrksktzgzout vkxouj,142,104600.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST014212,Top-Up Loan,903000,2024-05-29,ck ykxouayre tkkj zu ck iuarj mxgh jottkx yuskzosk znoy ckkq gtj igzin av vxuvkxre,350,181600.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST089871,Home Loan,259000,2024-07-28,oz ngy hkkt cge zuu rutm yotik ck iuarj mu lux g noqk ol znk ckgznkx yzgey muuj,290,52800.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST080668,Travel Loan,771000,2024-11-26,o lotgrre muz zosk zu ck iuarj mu ut g yvutzgtkuay xugj zxov coznuaz sain vrgttotm,169,155200.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST040395,Personal Loan,1000000,2024-07-19,ck ynuarj gxxgtmk g skkzotm zngz znk avjgzkj vuroie maojkrotky ngbk hkkt joyzxohazkj zu grr jkvgxzsktzy,299,201000.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST030276,Loan Against Deposit,633000,2024-08-02,oz cuarj hk gckyusk ol ck iuarj yvktj g rgfe yatjge payz hotmk-cgzinotm urj ynucy,285,127600.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST063608,Top-Up Loan,766000,2024-09-21,o lotgrre muz zosk zu ck iuarj yzgxz cuxqotm ut zngz vxupkiz ojkg ck puqkj ghuaz kgxrokx,235,154200.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST065053,Home Loan,790000,2024-09-07,o lotgrre muz zosk zu ck iuarj mu ut g yvutzgtkuay xugj zxov coznuaz sain vrgttotm,249,159000.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST016334,Personal Loan,965000,2024-06-17,o lotgrre muz zosk zu ck iuarj mxgh jottkx yuskzosk znoy ckkq gtj igzin av vxuvkxre,331,194000.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST048091,Business Loan,959000,2024-10-05,eua ynuarj jklotozkre puot ck iuarj ngtm uaz he znk hkgin hkluxk oz mkzy iurjkx gmgot,221,192800.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST077824,Top-Up Loan,62000,2024-08-05,znk xkwakyzkj juiasktzy ngbk hkkt vxkvgxkj gtj zngz grr iusvrogtik xkwaoxksktzy ngbk hkkt yaiikyylarre skz,282,13400.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST052283,Top-Up Loan,692000,2025-03-17,payz cgtzkj zu yge ck iuarj ngtm uaz he znk hkgin hkluxk oz mkzy iurjkx gmgot,58,139400.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST092357,Top-Up Loan,92000,2024-09-06,rkz sk qtuc ol ck iuarj huuq zoiqkzy lux zngz iutikxz ngvvktotm tkdz sutzn,250,19400.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST043198,Credit Card Loan,615000,2025-01-24,qotjre rkz sk qtuc zngz ck sgotzgot uvkt iussatoigzout jaxotm znk osvrksktzgzout vkxouj,110,124000.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST099399,Home Loan,672000,2024-11-17,oz ngy hkkt cge zuu rutm yotik ck iuarj yzgxz cuxqotm ut zngz vxupkiz ojkg ck puqkj ghuaz kgxrokx,178,135400.0,2025-05-14 17:44:24.589824,2025-05-14,17
CUST034565,Education Loan,600000,2024-11-06,oz cuarj hk mxkgzre gvvxkiogzkj ol zngz znk otbuoik jkzgory gxk iuxxkizre xklrkizkj ot euax xkiuxjy,189,121000.0,2025-05-14 17:44:24.589824,2025-05-14,17
